wordCount,sentenceCount,ratio,NN,NNP,VBZ,NNPS,NNS,IN,PRP,VB,JJ,VBP,VBG,error,output
126,9,14.0,22,3,1,0,5,2,19,3,11,3,3,14,22
394,25,15.76,74,104,4,0,9,9,5,10,41,8,16,138,24
133,16,8.3125,33,0,0,0,5,3,16,2,2,5,3,9,13
106,4,26.5,26,25,2,0,1,3,4,1,8,2,1,29,13
179,19,9.421052631578947,18,15,6,0,4,3,21,8,8,8,4,53,22
54,1,54.0,14,8,0,0,0,0,3,3,3,2,5,12,12
79,9,8.777777777777779,18,5,0,0,0,2,10,2,5,3,1,8,15
217,20,10.85,34,28,1,0,9,7,20,9,18,9,9,49,16
188,15,12.533333333333333,36,16,0,0,6,3,20,3,16,5,10,30,18
106,15,7.066666666666666,14,18,1,0,1,1,8,8,6,1,2,48,16
127,11,11.545454545454545,27,0,3,0,6,0,13,9,5,8,7,10,18
131,13,10.076923076923077,23,7,1,1,3,3,16,2,12,4,6,17,22
164,14,11.714285714285714,27,3,1,0,5,4,18,6,15,14,1,9,19
160,8,20.0,28,11,2,0,2,1,15,4,10,5,1,42,19
97,12,8.083333333333334,11,10,2,0,4,1,12,1,8,4,1,26,17
238,27,8.814814814814815,27,5,2,0,8,10,28,16,15,16,7,16,21
78,4,19.5,14,1,2,1,1,1,8,2,4,8,6,12,11
133,8,16.625,31,1,2,0,1,1,10,2,9,7,3,50,16
289,24,12.041666666666666,44,29,2,0,8,4,30,9,28,10,5,59,23
194,18,10.777777777777779,22,18,0,0,7,6,25,4,20,8,8,31,15
386,30,12.866666666666667,69,35,8,0,16,7,36,4,20,9,9,83,24
58,10,5.8,11,4,0,0,2,3,7,3,5,2,0,14,8
261,15,17.4,55,52,4,0,5,6,10,5,28,2,6,75,22
121,10,12.1,22,8,0,0,2,2,17,4,12,11,4,15,17
49,6,8.166666666666666,6,4,0,0,1,3,8,3,0,4,2,4,11
154,15,10.266666666666667,27,7,1,0,7,8,8,2,15,3,2,28,23
263,26,10.115384615384615,46,13,0,0,3,10,35,7,18,8,6,24,18
110,8,13.75,16,10,0,0,2,1,4,1,10,1,2,47,17
233,20,11.65,38,1,8,0,12,5,23,10,19,9,7,29,20
168,22,7.636363636363637,33,10,3,0,1,4,20,3,17,7,2,24,24
190,9,21.11111111111111,24,17,5,0,7,8,15,5,14,8,10,40,17
263,15,17.533333333333335,45,21,2,0,8,10,39,4,18,15,6,42,17
60,5,12.0,11,2,0,0,2,1,4,3,3,2,0,9,16
160,14,11.428571428571429,20,15,3,0,7,5,21,6,11,7,3,19,21
128,13,9.846153846153847,21,4,0,0,3,7,15,3,4,5,4,21,22
125,7,17.857142857142858,16,12,4,0,7,2,15,5,10,3,3,12,16
115,10,11.5,20,14,1,0,2,5,16,2,4,4,3,19,17
355,28,12.678571428571429,40,55,3,0,3,16,46,11,31,26,9,102,16
96,8,12.0,16,0,5,0,3,5,7,3,9,5,3,8,11
61,4,15.25,12,3,0,0,3,4,3,3,6,3,0,7,10
80,6,13.333333333333334,17,3,0,0,2,6,7,2,4,2,1,11,14
57,6,9.5,12,1,0,0,2,2,3,3,4,1,1,9,12
105,5,21.0,16,1,0,0,2,4,14,5,7,8,1,17,16
147,13,11.307692307692308,19,5,5,0,11,5,11,4,16,7,9,15,18
139,13,10.692307692307692,18,6,0,0,4,3,14,3,12,5,4,17,17
434,26,16.692307692307693,71,79,5,0,8,11,51,17,35,21,13,123,24
188,11,17.09090909090909,34,16,0,0,5,9,20,9,12,7,9,25,21
141,15,9.4,24,8,0,0,1,5,26,6,8,8,1,13,19
110,6,18.333333333333332,13,14,0,0,3,6,15,3,11,5,4,23,18
101,9,11.222222222222221,10,18,0,0,3,3,11,5,7,3,3,28,15
70,8,8.75,12,0,2,0,1,3,7,3,7,6,0,10,12
95,7,13.571428571428571,18,8,5,0,8,3,7,3,2,6,1,13,11
124,16,7.75,20,6,0,0,6,2,10,3,8,1,3,12,17
145,12,12.083333333333334,40,8,3,0,10,8,4,8,15,5,4,20,14
94,8,11.75,12,4,0,0,2,1,15,2,9,6,3,5,17
142,13,10.923076923076923,27,10,1,0,3,1,9,6,10,4,8,18,19
83,8,10.375,21,3,0,0,1,2,6,1,6,0,2,9,16
149,20,7.45,17,15,1,0,6,1,18,5,12,5,2,45,16
229,17,13.470588235294118,43,30,2,0,11,6,8,3,17,6,7,65,24
111,4,27.75,13,14,1,0,3,6,16,3,11,4,6,24,17
94,10,9.4,14,2,0,0,4,4,13,4,9,3,2,5,11
51,5,10.2,14,1,2,0,3,3,2,3,1,2,3,4,9
68,8,8.5,16,7,1,0,2,3,3,5,1,4,0,3,14
274,24,11.416666666666666,37,16,0,0,12,15,22,6,27,6,4,41,24
199,17,11.705882352941176,35,11,2,0,1,3,20,6,16,6,3,43,21
107,10,10.7,22,8,0,0,1,2,15,5,6,5,2,12,13
130,8,16.25,16,27,0,0,1,1,13,5,9,2,5,38,14
141,11,12.818181818181818,35,8,0,0,6,3,7,3,14,3,5,23,18
184,11,16.727272727272727,27,13,7,0,8,10,22,9,10,13,2,32,17
95,5,19.0,17,14,1,0,2,3,12,5,9,4,0,18,16
144,7,20.571428571428573,21,15,1,0,8,2,15,6,11,4,4,28,15
158,14,11.285714285714286,33,2,0,0,2,6,10,5,10,6,5,9,17
69,6,11.5,8,1,1,0,1,0,8,6,9,6,3,4,9
144,14,10.285714285714286,22,6,2,0,1,3,18,3,14,5,3,34,20
110,9,12.222222222222221,22,5,0,0,2,4,8,2,10,8,3,17,18
152,15,10.133333333333333,28,15,1,0,8,11,17,2,6,3,0,27,18
234,9,26.0,43,37,2,0,8,10,19,5,16,8,7,40,18
171,9,19.0,37,35,0,0,5,5,10,3,11,5,4,53,22
191,14,13.642857142857142,26,31,2,0,6,6,15,5,14,6,9,63,21
332,25,13.28,77,14,2,0,17,16,27,10,21,13,7,40,23
172,20,8.6,27,10,0,0,6,7,19,5,17,4,6,17,23
86,10,8.6,14,4,0,0,3,0,10,2,8,0,2,7,16
139,8,17.375,28,9,1,0,0,4,24,4,12,10,2,20,21
232,16,14.5,36,17,5,0,12,11,19,11,18,5,3,39,24
524,46,11.391304347826088,87,88,2,0,8,9,30,20,62,12,10,168,23
43,3,14.333333333333334,10,1,2,0,1,3,3,2,1,1,3,9,7
119,10,11.9,25,2,0,0,7,6,14,0,11,3,1,16,14
130,5,26.0,25,19,1,0,7,4,13,2,12,7,1,38,16
111,9,12.333333333333334,21,12,0,0,4,3,13,6,4,5,3,23,17
112,9,12.444444444444445,15,7,0,0,5,4,9,2,14,1,3,20,18
91,9,10.11111111111111,16,4,1,0,6,2,9,4,5,6,2,6,16
234,19,12.31578947368421,36,23,1,0,6,8,22,7,24,11,13,51,19
192,19,10.105263157894736,28,8,3,0,12,5,15,5,16,15,2,62,14
193,18,10.722222222222221,29,34,4,0,2,6,1,4,27,1,4,56,21
252,24,10.5,35,29,1,0,11,15,15,8,22,5,8,47,20
80,7,11.428571428571429,12,0,0,0,3,1,13,5,2,3,1,11,16
80,6,13.333333333333334,14,3,10,0,3,5,7,2,4,1,4,12,13
150,7,21.428571428571427,28,21,2,0,2,4,17,5,9,6,6,34,20
215,10,21.5,24,43,3,0,2,7,17,6,24,7,7,51,17
125,10,12.5,14,19,2,0,3,3,6,9,7,2,2,42,18
262,28,9.357142857142858,39,11,2,0,11,16,29,7,19,10,4,64,14
203,20,10.15,34,22,2,0,3,5,25,6,14,7,4,29,24
144,8,18.0,18,2,0,0,3,7,19,4,14,4,6,17,17
135,7,19.285714285714285,31,2,2,0,12,5,12,7,9,9,8,19,11
37,6,6.166666666666667,7,1,0,0,0,2,1,5,3,1,4,4,8
172,17,10.117647058823529,24,30,0,0,5,4,20,8,10,5,4,35,23
335,23,14.565217391304348,54,64,6,0,9,12,18,12,35,12,10,111,22
97,8,12.125,13,9,2,0,5,5,6,4,9,1,3,19,15
93,7,13.285714285714286,22,4,0,0,1,6,10,2,9,4,4,8,17
124,13,9.538461538461538,24,4,1,0,4,3,14,6,7,5,3,10,20
204,22,9.272727272727273,32,18,1,0,7,4,21,6,13,7,12,37,18
54,3,18.0,12,2,1,0,0,0,3,2,5,6,0,9,8
79,8,9.875,17,2,1,0,2,4,5,6,5,3,2,8,8
88,8,11.0,19,0,1,0,3,6,4,5,13,7,2,5,11
229,27,8.481481481481481,27,3,1,0,9,10,38,8,17,12,6,15,22
102,8,12.75,15,1,0,0,8,3,13,6,8,5,3,7,12
272,19,14.31578947368421,35,42,6,0,12,4,22,9,23,18,8,90,20
134,7,19.142857142857142,14,2,1,0,2,5,25,10,14,5,5,18,17
254,19,13.368421052631579,29,54,3,0,4,4,6,5,19,6,6,130,20
205,10,20.5,30,15,2,0,10,14,26,10,17,12,4,34,20
123,9,13.666666666666666,26,5,0,0,2,5,15,3,9,9,4,14,13
71,5,14.2,11,11,1,0,2,1,8,3,3,3,1,10,14
197,20,9.85,29,26,1,0,3,6,17,5,14,4,5,55,24
208,19,10.947368421052632,36,14,1,0,7,5,18,12,14,4,8,51,23
118,15,7.866666666666666,24,4,0,0,1,3,12,8,5,4,1,15,14
114,14,8.142857142857142,14,20,0,0,2,2,14,3,10,8,2,31,16
175,12,14.583333333333334,31,26,1,0,6,8,26,3,8,15,6,27,20
160,8,20.0,27,2,3,0,10,10,14,7,13,8,5,26,8
156,5,31.2,24,15,1,0,2,7,16,9,19,10,4,32,20
143,15,9.533333333333333,27,15,1,0,6,6,11,6,3,7,5,22,18
334,32,10.4375,39,50,8,0,9,9,20,12,24,6,10,108,19
60,4,15.0,14,0,0,0,1,6,6,2,5,3,2,0,13
66,4,16.5,13,1,0,0,1,4,11,2,5,6,1,8,10
199,11,18.09090909090909,41,1,0,0,4,5,29,8,6,2,8,6,14
112,8,14.0,25,5,0,0,5,6,7,6,10,8,3,14,12
208,14,14.857142857142858,34,26,3,0,4,5,21,10,16,10,4,37,14
159,14,11.357142857142858,22,19,0,0,9,5,14,4,9,2,3,29,20
326,13,25.076923076923077,47,98,2,0,10,7,13,6,37,17,3,154,18
166,11,15.090909090909092,22,3,6,0,8,8,21,8,23,12,3,13,12
22,4,5.5,1,3,1,0,0,0,4,0,2,1,1,2,7
40,3,13.333333333333334,9,0,0,0,0,5,3,4,2,2,1,2,8
105,10,10.5,18,1,5,0,16,5,15,2,10,12,1,5,10
179,14,12.785714285714286,31,6,0,0,2,6,20,12,15,5,6,11,15
198,14,14.142857142857142,23,42,0,0,3,6,6,2,27,4,3,80,24
123,8,15.375,13,1,0,0,8,6,13,3,15,4,2,12,16
282,20,14.1,39,48,1,0,9,4,29,11,22,16,9,79,24
157,7,22.428571428571427,31,10,1,0,12,6,12,5,10,4,3,21,20
314,24,13.083333333333334,37,40,1,0,9,15,30,12,22,9,4,70,20
103,8,12.875,22,1,0,0,4,11,6,3,14,9,10,10,9
111,8,13.875,26,3,0,0,3,3,8,6,13,3,1,8,16
278,30,9.266666666666667,47,45,3,0,5,7,23,8,22,11,9,57,18
46,5,9.2,10,4,0,0,0,2,5,1,2,2,2,7,15
171,19,9.0,34,18,0,0,1,6,16,6,14,5,7,28,16
216,18,12.0,22,72,4,0,6,4,5,11,11,7,7,96,22
45,2,22.5,10,1,1,0,0,4,9,3,2,2,1,2,4
147,13,11.307692307692308,24,2,0,0,2,6,13,7,10,6,7,38,16
60,14,4.285714285714286,10,1,1,0,1,2,1,1,3,2,0,31,15
71,6,11.833333333333334,10,7,0,0,1,0,10,5,5,1,1,8,16
71,5,14.2,14,0,1,0,5,5,9,2,10,12,0,2,8
236,21,11.238095238095237,30,33,5,0,7,11,7,6,17,4,9,69,20
257,22,11.681818181818182,37,18,2,0,15,10,29,4,17,11,8,41,24
80,5,16.0,11,3,0,0,4,5,8,2,6,0,5,7,12
92,10,9.2,16,11,2,0,4,2,4,6,11,7,9,12,9
134,9,14.88888888888889,26,11,1,0,3,5,8,4,9,1,3,26,12
173,14,12.357142857142858,20,21,1,0,10,3,12,9,11,4,2,58,18
75,14,5.357142857142857,9,0,3,0,1,3,4,4,7,6,3,12,7
242,11,22.0,29,59,3,0,9,7,8,8,20,13,14,91,16
104,10,10.4,18,12,1,0,1,1,8,1,12,11,9,24,13
27,3,9.0,2,3,1,0,0,0,3,0,4,1,1,7,6
192,20,9.6,34,21,2,0,5,6,9,8,17,1,2,34,23
81,9,9.0,10,2,0,0,4,3,10,4,4,5,1,8,14
95,7,13.571428571428571,19,3,3,0,6,4,10,2,4,8,2,17,10
134,8,16.75,28,32,1,0,3,5,5,3,13,4,2,35,18
226,21,10.761904761904763,37,9,2,0,13,4,26,11,17,10,2,20,21
98,6,16.333333333333332,20,5,2,0,2,2,11,4,1,2,3,22,17
68,4,17.0,13,3,1,0,2,2,8,2,4,3,3,9,13
403,36,11.194444444444445,38,84,8,0,9,14,28,6,25,7,10,179,23
98,7,14.0,19,1,0,0,6,3,15,5,5,5,1,8,16
338,24,14.083333333333334,52,59,0,0,12,5,20,15,37,5,8,115,20
93,8,11.625,18,2,1,0,8,4,8,4,5,3,8,4,17
70,6,11.666666666666666,15,1,1,0,3,3,8,3,4,2,1,7,16
56,5,11.2,14,6,0,0,0,2,5,2,5,1,0,11,9
269,28,9.607142857142858,38,39,3,0,13,10,23,7,23,10,6,58,18
66,6,11.0,10,1,0,0,5,1,5,3,7,8,4,1,9
175,17,10.294117647058824,25,21,2,0,8,9,17,1,22,7,3,30,13
118,2,59.0,27,27,1,0,2,2,3,6,10,2,3,31,11
61,3,20.333333333333332,7,0,1,0,2,3,7,5,5,7,4,5,12
91,13,7.0,12,2,0,0,4,3,10,2,8,3,2,16,22
146,10,14.6,24,4,1,1,6,11,15,2,11,5,6,7,21
123,12,10.25,18,12,2,0,7,2,8,8,10,6,2,38,17
157,12,13.083333333333334,18,19,2,0,6,5,12,12,25,11,2,33,14
66,3,22.0,16,0,0,0,1,4,5,6,5,7,0,7,16
188,15,12.533333333333333,38,8,4,0,3,9,19,8,18,8,7,25,24
246,19,12.947368421052632,32,26,1,0,9,7,28,8,10,8,7,58,23
102,9,11.333333333333334,23,6,0,0,2,4,12,3,12,8,4,15,13
252,22,11.454545454545455,41,14,2,0,7,3,21,6,27,5,17,46,24
140,14,10.0,38,13,2,0,3,2,5,5,10,2,1,28,18
192,20,9.6,41,4,2,0,7,10,21,6,14,3,5,13,15
120,3,40.0,18,12,2,0,4,7,16,3,11,8,4,26,12
129,12,10.75,23,5,0,0,4,3,13,10,11,1,0,12,14
84,6,14.0,8,6,2,0,1,4,10,5,10,9,7,11,9
67,10,6.7,8,6,0,0,4,2,7,2,5,3,2,22,16
44,6,7.333333333333333,2,3,1,0,4,3,5,2,0,3,0,13,8
159,9,17.666666666666668,21,24,3,0,7,2,11,9,13,10,2,43,23
193,15,12.866666666666667,36,18,2,0,8,6,22,3,16,11,4,33,16
327,18,18.166666666666668,64,29,6,1,24,10,17,5,35,17,13,60,24
186,32,5.8125,20,6,0,0,5,4,22,4,7,7,2,50,19
141,6,23.5,30,10,0,0,10,3,13,6,10,5,2,15,16
174,10,17.4,23,16,1,0,4,6,20,3,12,3,6,45,23
143,8,17.875,23,18,3,0,5,5,9,4,19,6,6,25,16
202,15,13.466666666666667,23,35,1,0,5,8,23,7,14,7,3,45,24
42,4,10.5,7,0,1,0,1,2,2,3,3,0,9,3,7
105,5,21.0,26,27,0,0,0,3,3,3,8,2,4,38,10
135,8,16.875,23,6,0,0,4,8,15,8,9,3,2,13,17
39,4,9.75,6,2,0,0,1,0,5,3,3,2,3,2,10
187,15,12.466666666666667,17,48,1,0,6,2,1,2,17,4,3,98,19
193,11,17.545454545454547,42,39,3,0,7,6,14,9,15,2,2,66,20
122,9,13.555555555555555,17,7,0,0,2,7,17,4,7,6,5,13,17
98,13,7.538461538461538,8,9,0,0,8,2,5,4,8,5,2,30,17
93,13,7.153846153846154,14,0,6,0,6,4,8,2,13,8,0,9,11
65,7,9.285714285714286,10,6,0,0,2,0,5,2,3,0,10,10,15
89,10,8.9,9,0,1,0,10,3,7,6,4,9,2,2,9
226,18,12.555555555555555,39,13,3,0,9,4,16,10,11,10,4,50,19
111,10,11.1,19,4,1,0,5,7,14,1,8,6,5,16,20
28,2,14.0,6,2,0,0,0,3,5,1,1,3,0,2,7
122,14,8.714285714285714,19,6,0,0,4,10,8,7,16,7,6,16,12
217,19,11.421052631578947,50,44,2,0,3,7,19,3,18,10,4,85,24
152,10,15.2,17,6,1,1,10,10,17,6,18,3,7,18,20
164,13,12.615384615384615,27,10,0,0,6,4,17,8,11,5,4,17,19
66,6,11.0,14,0,0,0,2,2,11,0,2,5,2,3,14
148,11,13.454545454545455,28,4,1,0,3,7,16,6,8,9,5,35,10
106,9,11.777777777777779,17,2,5,0,5,1,12,4,5,6,2,12,20
172,13,13.23076923076923,32,20,2,0,5,5,17,1,14,4,3,38,17
138,12,11.5,28,13,2,0,3,5,12,1,15,2,2,25,17
163,12,13.583333333333334,28,26,2,0,6,7,4,7,10,3,4,32,20
335,36,9.305555555555555,46,22,0,0,20,11,30,12,21,7,7,56,24
104,9,11.555555555555555,22,3,0,0,3,6,10,1,10,3,6,4,16
166,17,9.764705882352942,28,10,1,0,3,8,15,3,10,3,6,15,19
221,14,15.785714285714286,30,34,0,0,11,6,15,9,23,10,3,53,23
29,2,14.5,5,2,1,0,0,5,3,0,1,4,2,5,6
83,12,6.916666666666667,19,2,0,0,2,2,8,5,2,2,3,0,16
109,6,18.166666666666668,9,8,2,0,1,2,20,6,5,1,2,14,14
293,27,10.851851851851851,56,1,1,0,11,9,33,9,31,9,6,20,21
208,16,13.0,33,39,1,0,6,5,7,9,13,2,6,55,24
215,6,35.833333333333336,36,22,3,0,11,9,12,10,14,8,13,43,16
164,16,10.25,25,1,1,0,6,4,27,6,9,9,0,12,16
85,6,14.166666666666666,11,8,2,0,3,0,7,7,6,2,7,7,13
166,14,11.857142857142858,22,29,4,0,1,5,20,6,14,7,4,49,18
142,8,17.75,26,10,2,0,4,5,8,2,16,4,12,26,24
247,20,12.35,36,41,2,0,3,11,20,8,23,9,6,91,19
131,12,10.916666666666666,23,8,3,0,8,1,6,2,12,5,2,20,17
209,14,14.928571428571429,24,10,1,0,8,10,26,6,15,8,7,22,22
108,9,12.0,31,3,0,0,2,4,8,3,5,1,2,21,17
88,8,11.0,22,12,1,0,2,4,2,1,9,1,2,27,19
217,23,9.434782608695652,36,31,5,0,8,9,19,5,20,13,7,66,22
69,7,9.857142857142858,5,8,0,0,1,0,6,3,6,4,3,22,12
81,4,20.25,12,1,1,0,2,3,11,3,6,4,2,8,15
424,28,15.142857142857142,65,55,4,0,11,9,36,12,26,13,9,161,22
193,14,13.785714285714286,35,19,2,0,6,4,15,2,21,3,9,44,17
76,3,25.333333333333332,11,4,2,0,3,5,15,1,5,5,2,5,10
74,5,14.8,18,0,0,0,1,4,10,2,2,2,2,9,16
122,8,15.25,17,9,0,0,7,4,12,2,12,7,5,21,18
141,12,11.75,21,12,1,0,5,5,18,5,12,7,1,20,24
120,8,15.0,18,5,0,0,4,2,18,4,4,5,9,15,18
291,12,24.25,49,72,4,0,9,15,11,7,26,10,7,103,21
145,10,14.5,23,20,0,0,5,2,11,5,13,5,6,26,10
272,26,10.461538461538462,65,16,5,0,4,15,22,9,29,5,4,38,23
131,10,13.1,26,3,1,0,5,6,9,2,10,2,4,36,17
103,7,14.714285714285714,19,8,0,0,4,3,7,8,11,3,5,10,14
55,2,27.5,9,10,0,0,2,1,4,1,3,5,1,8,11
387,32,12.09375,62,41,6,0,14,14,30,7,60,14,14,84,24
87,7,12.428571428571429,14,2,2,0,5,2,5,6,5,5,2,10,10
32,1,32.0,13,0,1,0,1,3,3,1,1,4,1,1,6
190,13,14.615384615384615,33,29,1,0,1,4,17,5,14,6,3,72,20
173,15,11.533333333333333,19,27,0,0,8,3,12,5,9,5,5,57,17
117,8,14.625,21,18,5,0,0,6,10,3,12,3,3,27,14
174,14,12.428571428571429,42,12,1,0,3,6,16,8,17,9,3,27,16
131,13,10.076923076923077,21,4,0,0,5,4,12,3,18,6,5,17,21
82,6,13.666666666666666,16,5,0,0,1,3,11,3,7,4,0,9,13
304,27,11.25925925925926,40,41,2,0,11,8,29,14,31,14,10,71,24
155,15,10.333333333333334,27,3,1,0,6,8,20,3,8,1,6,12,17
96,8,12.0,18,0,1,0,6,1,12,4,8,7,3,6,15
162,16,10.125,14,32,2,0,4,7,14,9,7,1,0,55,19
109,3,36.333333333333336,24,14,0,0,3,3,9,6,8,8,3,24,15
119,9,13.222222222222221,19,10,2,0,7,3,6,4,10,2,3,25,20
88,4,22.0,14,0,3,0,1,5,9,4,5,2,2,6,17
22,3,7.333333333333333,7,0,0,0,1,0,4,0,3,0,0,0,4
114,4,28.5,18,29,2,0,2,3,6,4,2,1,1,37,17
103,3,34.333333333333336,16,14,2,0,4,5,11,3,7,5,2,18,15
232,16,14.5,45,11,5,0,7,8,22,8,18,25,2,41,17
216,15,14.4,50,9,3,0,5,4,8,7,21,11,5,14,18
68,6,11.333333333333334,16,1,0,0,2,3,5,0,6,3,2,4,17
136,11,12.363636363636363,25,1,3,0,5,5,9,12,4,6,1,18,14
71,9,7.888888888888889,14,3,0,0,2,0,6,3,7,1,2,5,15
107,1,107.0,23,7,0,0,1,7,6,3,10,0,2,8,20
22,2,11.0,5,0,0,0,1,1,2,1,1,0,2,0,9
193,22,8.772727272727273,29,18,2,0,9,5,6,8,16,1,0,71,20
82,7,11.714285714285714,13,12,0,0,0,4,2,1,9,2,0,17,17
106,13,8.153846153846153,20,4,0,0,3,2,13,2,3,4,2,9,16
302,26,11.615384615384615,58,31,0,0,7,13,30,4,27,7,7,61,24
361,23,15.695652173913043,47,55,8,0,8,7,36,10,25,15,4,116,20
63,6,10.5,16,2,1,0,2,1,1,4,4,0,1,4,12
144,13,11.076923076923077,16,7,3,0,8,4,12,8,16,4,4,23,17
139,16,8.6875,22,8,2,0,5,3,12,2,14,2,2,21,14
140,11,12.727272727272727,25,4,6,0,13,3,8,8,8,9,0,17,13
114,7,16.285714285714285,17,13,3,0,2,7,9,7,10,7,6,25,16
243,19,12.789473684210526,41,56,2,0,6,12,5,5,27,2,5,88,22
148,15,9.866666666666667,28,11,0,0,3,5,13,4,8,1,0,20,19
96,10,9.6,11,4,1,0,3,1,17,4,7,7,1,19,15
196,19,10.31578947368421,33,19,0,0,3,8,25,4,16,9,3,33,16
209,18,11.61111111111111,30,11,0,0,6,8,28,9,14,10,5,20,17
47,6,7.833333333333333,7,3,1,0,0,1,9,0,4,1,2,3,9
53,1,53.0,10,4,1,0,0,2,9,1,5,4,1,6,10
244,20,12.2,50,42,6,1,6,12,14,11,20,13,4,52,14
103,7,14.714285714285714,20,3,0,0,1,4,12,3,6,8,5,12,14
79,7,11.285714285714286,15,2,0,0,0,2,12,1,10,0,0,10,15
297,40,7.425,41,26,4,0,10,6,24,10,23,2,10,78,23
204,18,11.333333333333334,36,9,3,0,11,4,22,9,14,7,9,14,18
73,6,12.166666666666666,12,6,1,0,4,1,3,3,2,3,3,12,18
176,13,13.538461538461538,26,2,1,0,8,9,12,5,12,3,7,24,20
50,2,25.0,9,0,1,0,2,4,9,2,3,7,2,3,7
102,10,10.2,16,6,0,0,3,3,11,8,9,1,4,7,20
58,5,11.6,11,9,2,0,1,1,5,3,1,2,1,16,12
183,11,16.636363636363637,34,39,2,0,1,6,17,3,15,9,2,47,16
180,20,9.0,30,9,2,0,0,5,17,0,12,4,4,22,19
63,5,12.6,15,13,0,0,1,2,3,1,4,1,2,21,10
154,9,17.11111111111111,16,31,0,0,7,5,11,6,10,4,2,45,21
143,7,20.428571428571427,21,18,2,0,10,6,15,8,14,11,1,38,13
46,5,9.2,12,0,0,0,3,2,2,4,4,2,2,0,10
94,14,6.714285714285714,11,5,2,0,1,1,10,5,8,1,9,28,17
77,5,15.4,8,10,2,0,3,3,8,5,8,5,4,15,13
175,11,15.909090909090908,21,23,1,0,8,7,14,6,11,4,7,25,19
86,6,14.333333333333334,18,0,1,0,2,5,7,13,6,4,3,4,10
73,8,9.125,13,5,0,0,3,5,4,0,3,0,4,3,17
237,12,19.75,44,31,3,0,8,5,16,10,16,5,5,49,18
105,5,21.0,18,8,0,0,3,3,12,4,11,3,4,6,13
125,14,8.928571428571429,22,12,0,0,7,6,13,1,14,7,1,19,19
190,20,9.5,31,18,4,0,5,8,9,10,11,5,1,58,14
44,2,22.0,6,5,1,0,1,0,4,0,7,3,2,10,11
49,4,12.25,9,2,0,0,4,2,5,0,4,2,0,10,13
101,5,20.2,15,13,0,0,5,2,7,2,9,3,3,23,16
168,4,42.0,36,13,2,0,6,5,13,5,18,6,4,24,16
84,7,12.0,22,8,2,0,3,3,6,1,4,7,4,11,17
77,6,12.833333333333334,16,0,0,0,2,1,5,1,5,2,1,8,15
121,9,13.444444444444445,21,4,2,0,7,3,8,9,14,4,2,12,15
41,2,20.5,8,0,0,0,1,0,5,1,4,3,2,7,10
205,9,22.77777777777778,35,23,2,0,4,4,31,6,12,2,2,42,17
88,8,11.0,11,1,1,0,5,7,10,6,7,1,4,7,10
151,16,9.4375,25,7,0,0,11,5,9,2,6,6,2,12,18
249,20,12.45,35,17,3,0,4,3,19,14,16,11,6,63,19
130,10,13.0,16,2,1,0,9,6,17,6,4,8,4,17,20
139,20,6.95,21,17,1,0,3,7,14,3,8,4,1,22,24
66,5,13.2,15,2,1,0,4,3,7,0,4,3,0,9,12
280,17,16.470588235294116,48,26,4,0,8,8,26,12,24,13,7,78,24
198,25,7.92,23,13,0,0,1,3,33,7,18,7,6,19,24
329,57,5.771929824561403,34,33,0,2,3,4,10,14,5,3,1,177,22
131,10,13.1,20,18,2,0,2,6,10,4,11,4,4,35,16
149,14,10.642857142857142,25,5,0,0,2,7,18,3,11,4,4,25,17
126,9,14.0,28,3,0,0,0,4,15,2,7,3,2,11,17
84,4,21.0,6,26,0,0,2,3,6,3,9,4,2,33,10
157,15,10.466666666666667,17,6,1,0,17,2,14,3,19,5,3,15,22
115,5,23.0,21,10,1,0,3,4,13,4,6,5,0,22,17
40,3,13.333333333333334,10,1,0,0,1,0,6,1,3,4,0,8,8
145,13,11.153846153846153,16,17,1,0,1,4,15,8,15,2,1,35,17
10,1,10.0,3,0,0,0,0,0,2,1,1,1,0,0,2
165,15,11.0,27,4,3,0,6,3,20,10,12,5,6,8,21
368,29,12.689655172413794,51,87,1,0,8,4,15,12,37,5,7,145,24
38,4,9.5,7,2,0,0,1,0,6,3,1,1,3,3,9
126,14,9.0,25,8,0,0,3,5,11,7,6,3,2,17,20
228,14,16.285714285714285,40,28,2,0,3,8,10,7,21,5,3,67,22
309,30,10.3,31,22,3,0,19,17,33,9,25,14,8,50,23
108,12,9.0,10,13,0,0,3,5,13,3,7,3,3,20,12
158,25,6.32,14,4,0,0,4,7,20,4,4,13,5,53,15
155,7,22.142857142857142,16,44,5,0,5,3,6,5,15,8,1,77,16
250,12,20.833333333333332,40,23,6,0,18,19,16,10,18,9,6,50,22
64,4,16.0,17,2,4,0,2,3,6,3,5,0,2,3,11
155,25,6.2,25,1,1,0,6,10,4,5,13,3,12,46,14
147,19,7.7368421052631575,20,2,1,0,3,4,21,7,8,7,5,14,17
121,11,11.0,18,2,0,0,6,5,12,10,8,9,3,3,12
267,19,14.052631578947368,41,41,8,0,7,9,14,9,33,12,12,91,24
64,5,12.8,13,12,0,0,2,0,2,1,3,1,4,17,10
172,11,15.636363636363637,18,17,1,0,1,9,24,4,12,3,8,38,19
349,26,13.423076923076923,63,19,3,0,20,18,32,12,29,17,13,52,24
187,14,13.357142857142858,20,11,0,0,3,5,26,8,18,11,9,26,18
41,4,10.25,11,4,2,0,1,2,2,1,3,4,0,3,7
